staff_id,ss_id,title,doi,ss_citations
35730362,61d1507dec6ef557cba474c4f67b1d0ad3631fb0,Computer aided detection of tuberculosis on chest radiographs : An evaluation of the CAD 4 TB v 6 system,,10
35730362,5d4b7172da06a10219e52420528d53403c4694ca,Automatic quantification of ischemic injury on diffusion-weighted MRI of neonatal hypoxic ischemic encephalopathy,10.1016/j.nicl.2017.01.005,16
35730362,820a38bd2088ae883007aed36417ccfa3093b26b,A deep convolutional neural network for brain tissue segmentation in Neonatal MRI,,0
35730362,375ec08c5a5b180cfeb698543dc517edea4c4496,A survey of medical image registration - under review,10.1016/j.media.2016.06.030,225
35730362,8aa4a405acba94bf0eecaee447d19825be6cbf4a,The truth is hard to make: Validation of medical image registration,10.1109/ICPR.2016.7899978,28
35730362,67ae0419e41a69c4796b9e18bf6f59814784a933,Computer-aided detection of pulmonary nodules: a comparative study using the public LIDC/IDRI database,10.1007/s00330-015-4030-7,92
35730362,eba2f4cbb10fd762a1695dfda29a2f3908e5823b,Automated analysis of multi-channel EEG in preterm infants,10.1016/j.clinph.2014.11.024,29
35730362,46638bf274258a4091f2cec4f13b80a2d90655ff,Validation and Comparison of Approaches to Respiratory Motion Estimation,10.1007/978-3-642-36441-9_8,2
35730362,93f83b026d86c5c2217e36b6b91383d1b8afe3c4,Supervised quality assessment of medical image registration: Application to intra-patient CT lung registration,10.1016/j.media.2012.06.010,50
35730362,9ca3badc4daf9fd3da93b868e84d06476393fc78,Toward automatic regional analysis of pulmonary function using inspiration and expiration thoracic CT.,10.1118/1.3687891,44
35730362,11270fdc633003eec7df21d1d9a8d807d8cf1d0c,Semi-automatic construction of reference standards for evaluation of image registration,10.1016/j.media.2010.07.005,124
35730362,18f86a60cfed4705dae6cbc2caf1ad2c6d7e7250,The relationship between airflow limitation and quantitative computed tomographic assessment of air trapping and emphysema,,0
35730362,31f676889affcf561b077e661380e5fd945aabba,Evaluation of Registration Methods on Thoracic CT: The EMPIRE10 Challenge,10.1109/TMI.2011.2158349,442
35730362,66625349b11735b78c23c1253d6e4b21add938ac,Computer-Aided Detection of Solid and Ground Glass Nodules in Thoracic CT images using two independent CAD systems,,1
35730362,700836814610d45b5699bbf9bec7e53fe26f7e4d,Development and evaluation of automated image analysis techniques in thoracic CT,,4
35730362,edc0d900d33d2ee0013dbb130d4f7956d77ebba9,The relationship between lung function impairment and quantitative computed tomography in chronic obstructive pulmonary disease,10.1007/s00330-011-2237-9,65
35730362,0ea75eb453a508ba47bbf2b70528a22102f519b0,Pulmonary ground-glass nodules: increase in mass as an early indicator of growth.,10.1148/radiol.09090571,201
35730362,39ae90f765547171cc6163ba3ab2e977c86c03d3,Comparing and combining algorithms for computer-aided detection of pulmonary nodules in computed tomography scans: The ANODE09 study,10.1016/j.media.2010.05.005,274
35730362,ce5780f841ac6b5576199b0c22d2e0ba374c30b4,Evaluation of Methods for Pulmonary Image Registration : The EMPIRE 10 Study,,31
35730362,f900f21f960b334907d1d54783927922fc949c98,elastix: A Toolbox for Intensity-Based Medical Image Registration,10.1109/TMI.2009.2035616,3188
35730362,1b28c67c8c23bb85dd86a56e661ece107dd4c98f,A large-scale evaluation of automatic pulmonary nodule detection in chest CT using local image features and k-nearest-neighbour classification,10.1016/j.media.2009.07.001,322
35730362,5710ee8046be85e4702f546f7e18f4c90ac48d87,Automatic detection of registration errors for quality assessment in medical image registration,10.1117/12.812659,8
35730362,b983e210a447f017fdadba635941b440f504d460,Obstructive pulmonary function: Patient classification using 3D registration of inspiration and expiration CT images,,9
35730362,e9a1022bef95937ea3a55df1ea1d5fd3aec2ebf5,Automated estimation of progression of interstitial lung disease in CT images.,10.1118/1.3264662,20
35730362,fb4ba9e98bc756d05ae3d26c035386efea55abe6,Evaluation of 4D-CT Lung Registration,10.1007/978-3-642-04268-3_92,78
35730362,1a0ce62f3c2a0c435c4493e3b287d9c481aef1c7,Automated detection of nodules attached to the pleural and mediastinal surface in low-dose CT scans,10.1117/12.772298,2
35730362,42051c5c9cfd535a32221211dd2fec5ab3d2a12f,Semi-automatic Reference Standard Construction for Quantitative Evaluation of Lung CT Registration,10.1007/978-3-540-85990-1_121,73
35730362,46ad5997668ef588b9eae850299e642b90262060,Automated detection of pulmonary nodules from low-dose computed tomography scans using a two-stage classification system based on local image features,10.1117/12.713370,19
2109170880,9b24ef9a54a77629fcd8ad2dab9b668917cd96e4,Performance of machine learning algorithms for glioma segmentation of brain MRI: a systematic literature review and meta-analysis,10.1007/s00330-021-08035-0,21
2109170880,fe0311bb9d578c2811912c020045f1c3b7345543,Image‐based automated Psoriasis Area Severity Index scoring by Convolutional Neural Networks,10.1111/jdv.17711,9
2109170880,f933db5c2cdf8eefdc4d6cf060f83666998ac010,Segmentation in non-contrast ct,,0
2109170880,ffa6b97fd94b3641ddf22af707719a42ee4db9ac,Cerebral Artery and Vein Segmentation in Four-dimensional CT Angiography Using Convolutional Neural Networks.,10.1148/ryai.2020190178,7
2109170880,03254edc77c0459ad9fd9ea458c3ae171c0a4247,Intracerebral Haemorrhage Segmentation in Non-Contrast CT,10.1038/s41598-019-54491-6,34
2109170880,59399693fa81c3142552dac2e4456eb066e62c60,Image Level Training and Prediction: Intracranial Hemorrhage Identification in 3D Non-Contrast CT,10.1109/ACCESS.2019.2927792,33
2109170880,e03d4a9c11a70f4ec009ea81d141742b40b20789,Multiclass Brain Tissue Segmentation in 4D CT Using Convolutional Neural Networks,10.1109/ACCESS.2019.2910348,9
2109170880,3a0848c228f2bb19ce1afd4871105eb6a317a3dd,A convolutional neural network for intracranial hemorrhage detection in non-contrast CT,10.1117/12.2292975,4
2109170880,3f054da4c1d6606941c18c65ae6e435a49758b7b,Robust cranial cavity segmentation in CT and CT perfusion images of trauma and suspected stroke patients,10.1016/j.media.2016.12.002,27
2109170880,6119971f513cfa3a9dce2cff139f041f11bcb404,Robust Segmentation of the Full Cerebral Vasculature in 4D CT of Suspected Stroke Patients,10.1038/s41598-017-15617-w,0
2109170880,be15a442d2cf19f1bbbd779273055a2de727380c,Automatic cerebrospinal fluid segmentation in non-contrast CT images using a 3D convolutional network,10.1117/12.2254022,8
2109170880,fb5c4bf41fd879c9c64028a817db7f7ab6aba429,Robust Segmentation of the Full Cerebral Vasculature in 4D CT of Suspected Stroke Patients,10.1038/s41598-017-15617-w,37
2109170880,e7abcec2ecff1af9b9fe8c480b18b17f0ca5d977,Automatic interpretation of 4D computed tomography images in acute stroke,10.1117/2.1201609.006617,0
2116215861,2d3e4695c85c92419e3b715fa385b33568c06cd8,Probabilistic treatment planning for pancreatic cancer treatment: prospective incorporation of respiratory motion shows only limited dosimetric benefit,10.1080/0284186X.2016.1257863,7
2116215861,bd9e7ce901d9c8f745a67bad65308c06434be4ca,"Implementing Pneumococcal Vaccination in Hospitalized Adults with COPD, Asthma, Current Smokers, and/or Over Age 65 Years. A Performance Improvement Project",10.1093/OFID/OFX163.1199,0
1419819133,42f306e5fe8d8a22bc805f0f98e3fd2c292f06ac,Multi-source data approach for personalized outcome prediction in lung cancer screening: update from the NELSON trial,10.1007/s10654-023-00975-9,0
1419819133,0b78520bea8310ff375cf953bbde10082db0eede,Empiric vs Preemptive Antifungal Strategy in High-Risk Neutropenic Patients on Fluconazole Prophylaxis: A Randomized Trial of the European Organization for Research and Treatment of Cancer,10.1093/cid/ciac623,5
1419819133,89af59fe91bde6b84ea2c7ff7a901108300a55dc,Increased regional ventilation as early imaging marker for future disease progression of interstitial lung disease: a feasibility study,10.1007/s00330-022-08702-w,4
1419819133,a1d3a3d169d562fa54335a33b624efbebf8a4646,Invasive Fungal Disease in Patients with Myeloid Malignancies: A Retrospective Cohort Study of a Diagnostic-Driven Care Pathway Withholding Mould-Active Prophylaxis,10.3390/jof8090925,2
1419819133,d66e688583b419e67afef2b14b82553c6d62174a,Pulmonary functional imaging (PFI): A historical review and perspective,10.1177/02841851221076324,0
1419819133,3010f9979ea45dd6a6ff9076bfb155fb2a215e4d,Chest CT Diagnosis and Clinical Management of Drug-related Pneumonitis in Patients Receiving Molecular Targeting Agents and Immune Checkpoint Inhibitors: A Position Paper from the Fleischner Society.,10.1016/j.chest.2020.11.027,27
1419819133,35af94bb3f5654ef60446d79e88621043fb7b543,Assisted versus Manual Interpretation of Low-Dose CT Scans for Lung Cancer Screening: Impact on Lung-RADS Agreement.,10.1148/rycan.2021200160,4
1419819133,53e10b43522e45781bfd4763b49aebba6602c0ac,CT-Detected Subsolid Nodules: A Predictor of Lung Cancer Development at Another Location?,10.3390/cancers13112812,1
1419819133,81e0cd2d7df521651ce7a093409b02375ef05787,"Beyond the AJR: ""Association of the Intensity of Diagnostic Evaluation With Outcomes in Incidentally Detected Lung Nodules"".",10.2214/AJR.21.25903,0
1419819133,83a8284194d62305f0dae376417dcaa540f4fd53,A comprehensive review of imaging findings in COVID-19 - status in early 2021,10.1007/s00259-021-05375-3,29
1419819133,8975dec089b34a60e261de28bddb9ed70857a3ef,Chest CT Diagnosis and Clinical Management of Drug-related Pneumonitis in Patients Receiving Molecular Targeting Agents and Immune Checkpoint Inhibitors: A Position Paper from the Fleischner Society.,10.1148/radiol.2021203427,47
1419819133,956fe0cd25879aa006d9885eba32da7100b6d338,Scan-based competing death risk model for re-evaluating lung cancer computed tomography screening eligibility,10.1183/13993003.01613-2021,2
1419819133,c4422edc3d7460dc858db3e23cef64136a49628e,Combining pulmonary and cardiac computed tomography biomarkers for disease-specific risk modelling in lung cancer screening,10.1183/13993003.03386-2020,4
1419819133,e3b4c600258e54618755f356e50e9627cca183dc,Quantification of dual-energy CT-derived functional parameters as potential imaging markers for progression of idiopathic pulmonary fibrosis,10.1007/s00330-021-07798-w,5
1419819133,e6826552a5bff552a12087552097519a614ce0c3,Microsimulation modeling of extended annual CT screening among lung cancer cases in the National Lung Screening Trial.,10.1016/j.lungcan.2021.04.004,1
1419819133,eb6e86cf9697391771d1e2fbad3f49c1448e3411,Radiology Structured Reporting Handbook,10.1055/B000000232,1
1419819133,0060644239845c59813a5a9122d34e1f75d18e4c,Association between the number and size of intrapulmonary lymph nodes and chronic obstructive pulmonary disease severity,10.7717/peerj.9166,0
1419819133,04eda893d160910706751960e4ca9dd730f42674,Perifissural nodules: ready for application into lung cancer CT screening?,10.21037/ATM-20-3384,0
1419819133,12e5057823a452673ae0aa4f8a64d4a88fdeaf27,CO-RADS – A categorical CT assessment scheme for patients with suspected COVID-19: definition and evaluation,10.1148/radiol.2020201473,528
1419819133,1479138d85b4af9d10bd3c2301ea68d2406e8d85,Pulmonary nodule enhancement in subtraction CT and dual-energy CT: A comparison study.,10.1016/j.ejrad.2020.109443,0
1419819133,1f77425465d8a5dd20e949f9e80aa4da590efbb5,COVID-19 on Chest Radiographs: A Multireader Evaluation of an Artificial Intelligence System,10.1148/radiol.2020201874,139
1419819133,302fbaac065fe76b0f8d6e2bccc8c715d1ab230a,Typical CT Features of Intrapulmonary Lymph Nodes: A Review.,10.1148/ryct.2020190159,7
1419819133,3485a5391ad97f3e10b2effde94a6d3d720a4b6c,Establishing diagnostic criteria and treatment of subsegmental pulmonary embolism: A Delphi analysis of experts,10.1002/rth2.12422,12
1419819133,367878e980e109d80ad80066cec1961a940614ec,Lung cancer screening by nodule volume in Lung-RADS v1.1: negative baseline CT yields potential for increased screening interval,10.1007/s00330-020-07275-w,22
1419819133,4330ce9c73af04a35d1a7dd366df8434c98e30ed,Automated Assessment of CO-RADS and Chest CT Severity Scores in Patients with Suspected COVID-19 Using Artificial Intelligence,10.1148/radiol.2020202439,97
1419819133,52e9e55e16a1176172b34eed3289cfe2fb401733,[Idiopathic pulmonary fibrosis : Radiological diagnosis in light of the current guidelines].,10.1007/s00117-020-00675-5,1
1419819133,547a9910d9928306416c35d00292329167e37b82,Chest Radiography in COVID-19: No Role in Asymptomatic and Oligosymptomatic Disease,10.1148/radiol.2020204038,3
1419819133,894b4809a91fcfff44d82949d3f08971d342ac02,The Role of Chest Imaging in Patient Management during the COVID-19 Pandemic: A Multinational Consensus Statement from the Fleischner Society,10.1148/radiol.2020201365,1249
1419819133,a0db2db383fe9a59378790bc7ecb6890604860ef,The Role of Chest Imaging in Patient Management During the COVID-19 Pandemic,10.1016/j.chest.2020.04.003,343
1419819133,fdac595273fd6b71aa7ee5a231b26df69b41eac5,The radiologist’s role in lung cancer screening,10.21037/TLCR-20-924,3
1419819133,010f33ceac3fb9aae25cb7ef51ba0f0dda95bb24,Predicting all-cause and lung cancer mortality using emphysema score progression rate between baseline and follow-up chest CT images: A comparison of risk model performances,10.1371/journal.pone.0212756,2
1419819133,0552dbeb5da3e5aa36dc876152c5634e0de64661,Iodine Maps from Subtraction CT or Dual-Energy CT to Detect Pulmonary Emboli with CT Angiography: A Multiple-Observer Study.,10.1148/radiol.2019182666,29
1419819133,6425e3f4c37f8deb9e8dc933e34d49aa843635b9,Follows Form: Regression from Complete Thoracic Computed Tomography Scans,,0
1419819133,7f5b2c13d0f1b3f04b4331d7a8e73426ed06516b,[Cysts in the lung : A practical guide to differential diagnosis].,10.1007/s00117-019-0525-6,0
1419819133,95e51d4b82c28a93129c41f42a3922d6728f9443,[Mimics of lung cancer].,10.1007/s00117-018-0476-3,1
1419819133,9ae18cd831281e60df040f0e0c0cca1dcfd3270c,Image Quality of Iodine Maps for Pulmonary Embolism: A Comparison of Subtraction CT and Dual-Energy CT.,10.2214/AJR.18.20786,7
1419819133,b9c6173c57aa5ee76631feab341e5b3111a2f816,Pulmonary Manifestations of Systemic Diseases,10.1007/978-3-030-11149-6_11,0
1419819133,cc7605f2b7e61723f12839fabc1066da0cc8744b,Function Follows Form: Regression from Complete Thoracic Computed Tomography Scans,,0
1419819133,cf25e0baaa1cfa818a61c460416bd0caa68bba07,Computer-aided Detection of Lung Cancer on Chest Radiographs : Effect on Observer Performance 1,,0
1419819133,e5ee780f7926cd2403349bf40725814e4eb7e889,Aquilion ONE Clinical Evidence: Subtraction Contrast Enhancement Boost Technique at Aortic Computed Tomography Angiography: Added Value for the Evaluation of Type II Endoleaks After Endovascular Aortic Aneurysm Repair,,0
1419819133,032a0374513489195712dabb380d0feb3bb85d46,Lung cancer risk to personalise annual and biennial follow-up computed tomography screening,10.1136/thoraxjnl-2017-211107,28
1419819133,19495049936b938f43434c03cb18ea0702d6f09d,Observer variability for Lung-RADS categorisation of lung cancer screening CTs: impact on patient management,10.1007/s00330-018-5599-4,39
1419819133,1cc0b06d80d21082d2610f11daa488cc6817b207,Brock malignancy risk calculator for pulmonary nodules: validation outside a lung cancer screening population,10.1136/thoraxjnl-2017-211372,29
1419819133,4e67443737640a6d88642034266c0ce2d76d9ae7,Long‐Term Active Surveillance of Screening Detected Subsolid Nodules is a Safe Strategy to Reduce Overtreatment,10.1016/j.jtho.2018.06.013,47
1419819133,53eecaec02dd1212dcf4e4cfed681d8918ae4aa9,UvA-DARE ( Digital Academic Repository ) FDG PET and PET / CT : EANM procedure guidelines for tumour PET imaging : version 1 . 0,,0
1419819133,6a340e97fd3c7c5f9f2f5401d1a2fb07c39fb8ed,In vivo growth of 60 non-screening detected lung cancers: a computed tomography study,10.1183/13993003.02183-2017,10
1419819133,6b604b6896cfd670bd9afe4172a2e5bf591b0cc2,MA20.09 Improved Lung Cancer and Mortality Prediction Accuracy Using Survival Models Based on Semi-Automatic CT Image Measurements,10.1016/J.JTHO.2018.08.488,0
1419819133,6d4507a54e77f55af2bfa786ca804a13018ff273,Detection of Subsolid Nodules in Lung Cancer Screening: Complementary Sensitivity of Visual Reading and Computer-Aided Diagnosis,10.1097/RLI.0000000000000464,27
1419819133,a149f74c6466b2d632a6088bcc5d399e58799241,Imaging of pulmonary perfusion using subtraction CT angiography is feasible in clinical practice,10.1007/s00330-018-5740-4,14
1419819133,a2f7d760233f22f037d17c8196ea1463597e66e8,Classification of CT Pulmonary Opacities as Perifissural Nodules: Reader Variability.,10.1148/radiol.2018172771,31
1419819133,b1fcc2df6c64c1e693cdfb8545a8377a2ad40e81,The impact of reconstruction techniques on observer performance for the detection and characterization of small pulmonary nodules in chest CT of children under 13 years.,10.1016/j.ejrad.2018.01.015,7
1419819133,db0c5082ec2b61fdd538b57c9396bfe634397a87,Variable radiological lung nodule evaluation leads to divergent management recommendations,10.1183/13993003.01359-2018,28
1419819133,ece66d2117004d175b3b6b0e41903a5e0670ff17,Cyst-related primary lung malignancies: an important and relatively unknown imaging appearance of (early) lung cancer,10.1183/16000617.0079-2018,12
1419819133,ef537c1ce62c69018575d2c90b70024a32256ef5,Visual discrimination of screen-detected persistent from transient subsolid nodules: An observer study,10.1371/journal.pone.0191874,6
1419819133,f76e89bcaa5be2f79686cf5606d09ba8bb916142,Primary lung cancer in patients with previous malignancies: a nationwide study,10.1136/thoraxjnl-2018-211891,1
1419819133,41b5f47c340cddd5cc0ca43bba43ceea0cc441a6,Recommendations for Measuring Pulmonary Nodules at CT: A Statement from the Fleischner Society.,10.1148/radiol.2017162894,228
1419819133,5b9e4bf58d0091f82346ce17b0a0eeb2d404a499,Imaging of the Lungs in Organ Donors and its Clinical Relevance: A Retrospective Analysis,10.1097/RTI.0000000000000255,6
1419819133,7b442acc3a6bedd75701c15484e7e0c817111122,Digital Image Processing,10.1007/978-3-319-17885-1_100292,0
1419819133,86b9d39fb026746752f95f87f87fd26b8512c913,Corrigendum: Towards automatic pulmonary nodule management in lung cancer screening with deep learning,10.1038/srep46878,14
1419819133,abdee0f36ad16d6c3064aee8e98c4b2bd6c691a0,Malignancy estimation of Lung-RADS criteria for subsolid nodules on CT: accuracy of low and high risk spectrum when using NLST nodules,10.1007/s00330-017-4842-8,13
1419819133,af7a0c17980d8692f50adb16c63d02deed0d54ad,Malignancy risk estimation of pulmonary nodules in screening CTs: Comparison between a computer model and human observers,10.1371/journal.pone.0185032,29
1419819133,bc86e211f26bd5c68e9548c1c215fa9605c6daa2,Lung-RADS Category 4X: Does It Improve Prediction of Malignancy in Subsolid Nodules?,10.1148/radiol.2017161624,44
1419819133,d884880febbc8e6c5f86c1040c009174632569c4,Improving airway segmentation in computed tomography using leak detection with convolutional networks,10.1016/j.media.2016.11.001,82
1419819133,e80b85ea45f4af6ed7278be42553ead2ee5b991d,"Malignancy risk estimation of screen-detected nodules at baseline CT: comparison of the PanCan model, Lung-RADS and NCCN guidelines",10.1007/s00330-017-4767-2,45
1419819133,eb383f9d03fc189c9b3c7bb2e7132d5fdb07f067,Incidental perifissural nodules on routine chest computed tomography: lung cancer or not?,10.1007/s00330-017-5055-x,25
1419819133,f2fa81209070b47b60a9be8571a60e5a4a5209dd,Guidelines for Management of Incidental Pulmonary Nodules Detected on CT Images: From the Fleischner Society 2017.,10.1148/radiol.2017161659,1340
1419819133,15c5713c4b4c87c587b2df572c32fd121cf0d081,Circulation stabilizing therapy and pulmonary high‐resolution computed tomography in a porcine brain‐dead model,10.1111/aas.12595,7
1419819133,2ddfaab84005d27eab0c117ea0c8ff8b100d27b8,Imaging of nontraumatic thoracic emergencies,10.1097/MCP.0000000000000355,0
1419819133,36f4a3250668a84acc6e3eff9f9b4f496dab24df,The Effect of Supplementary Bone-Suppressed Chest Radiographs on the Assessment of a Variety of Common Pulmonary Abnormalities: Results of an Observer Study,10.1097/RTI.0000000000000195,6
1419819133,4db42d98f611269628eb8ddc4171c4a5f412506a,Automatic Pulmonary Artery-Vein Separation and Classification in Computed Tomography Using Tree Partitioning and Peripheral Vessel Matching,10.1109/TMI.2015.2500279,41
1419819133,75bc9847c96d8f319f82d1b9ba01b5a396247152,Differentiating between s ubsolid and s olid Pulmonary n odules at cT: Inter- and Intraobserver Agreement between Experienced,,0
1419819133,7975bfe13445f81edddd6e101d7d469cd20cbd89,"Validation, comparison, and combination of algorithms for automatic detection of pulmonary nodules in computed tomography images: The LUNA16 challenge",10.1016/j.media.2017.06.015,702
1419819133,8df136d867add2ba102e03add4db6a4df89e3127,CT Imaging of Interstitial Lung Diseases,10.1007/978-3-319-30355-0_7,3
1419819133,943bdf087596bb850f860c4074bfff718ffc7ce8,Subsolid pulmonary nodule morphology and associated patient characteristics in a routine clinical population,10.1007/s00330-016-4429-9,12
1419819133,c28aa351b0f9a74539a6d5c92fe4a7325dcbf4f8,Semi-automatic classification of textures in thoracic CT scans,10.1088/0031-9155/61/16/5906,5
1419819133,e571e6bec0974bb3d8b508183075258b783c9ec7,Fleischner recommendations for the management of subsolid pulmonary nodules: high awareness but limited conformance – a survey study,10.1007/s00330-016-4249-y,25
1419819133,f70ae8307930e0af1370e329b133fc75d72352fd,Optimization Strategies for Interactive Classification of Interstitial Lung Disease Textures,10.3389/fict.2016.00033,0
1419819133,fd0901b1f2121506391a7859de8fb695d159a393,Towards automatic pulmonary nodule management in lung cancer screening with deep learning,10.1038/srep46479,279
1419819133,fdf663cc9dda29d55f2e2f44f9876f3b08f854f8,Differentiating between Subsolid and Solid Pulmonary Nodules at CT: Inter- and Intraobserver Agreement between Experienced Thoracic Radiologists.,10.1148/radiol.2015150714,66
1419819133,1727e0a37cb9a85f73d0ca4f64616e9ab5044c99,"Solid, Part-Solid, or Non-Solid?: Classification of Pulmonary Nodules in Low-Dose Chest Computed Tomography by a Computer-Aided Diagnosis System",10.1097/RLI.0000000000000121,46
1419819133,21a62e34c2b257a66a7f2f539364594b7756a681,Quantification of Pathologic Air Trapping in Lung Transplant Patients Using CT Density Mapping: Comparison with Other CT Air Trapping Measures,10.1371/journal.pone.0139102,18
1419819133,67ae0419e41a69c4796b9e18bf6f59814784a933,Computer-aided detection of pulmonary nodules: a comparative study using the public LIDC/IDRI database,10.1007/s00330-015-4030-7,92
1419819133,a920a54da22d5e6114588d1ad78fadba534c1ad4,Observer Variability for Classification of Pulmonary Nodules on Low-Dose CT Images and Its Effect on Nodule Management.,10.1148/radiol.2015142700,148
1419819133,a9d7609639015a49b03167508b66d055e30c51c9,Drug-Induced Interstitial Lung Disease in Oncology Patients,10.1007/174_2015_1080,1
1419819133,d355a91c5a7dc4d7712fa41b7ca9a94844d4f633,30-on-30: thirty perspectives on thirty years of publishing the Journal of Thoracic Imaging.,10.1097/RTI.0000000000000121,1
1419819133,d588761b329691698ed3db92d79c9b2bb1092b13,Interstitial lung diseases,10.1183/2312508X.10003015,0
1419819133,13cf5625a93c9e82c4b348bcb5fd8a6d1412c6c3,[Management of subsolid pulmonary nodules].,10.1007/s00117-013-2602-6,2
1419819133,39c9921c8d74dab298b86dba055cd6d65e1c6716,[Pulmonary nodules].,10.1007/s00117-013-2598-y,0
1419819133,51d271d58ca1492055fa83f97019c34672c77dd0,Influence of study design in receiver operating characteristics studies: sequential versus independent reading,10.1117/1.JMI.1.1.015501,6
1419819133,58437b251f2c2b7c04ed18f98000280ad0095ab6,Screening for lung cancer,10.1097/CCO.0000000000000055,5
1419819133,6b18013b756f365ee486e752272327a554ea841a,Computer-aided detection improves detection of pulmonary nodules in chest radiographs beyond the support by bone-suppressed images.,10.1148/radiol.14131315,65
1419819133,704081db7542b73bbdcefe9ae7e7dc19fe4316c0,Automatic detection of subsolid pulmonary nodules in thoracic computed tomography images,10.1016/j.media.2013.12.001,233
1419819133,711091a5f3498c65061d5cff533169a7b7cedf8a,[HRCT patterns of the most important interstitial lung diseases].,10.1007/s00117-014-2734-3,2
1419819133,76651ee9770b111f53dbcb92b3cb1174d3760073,Bone Suppression Increases the Visibility of Invasive Pulmonary Aspergillosis in Chest Radiographs,10.1371/journal.pone.0108551,15
1419819133,82910761442571e4b6140f18eeffd4efd1fbe597,"1 State-ofthe-Art Multi-Detector CT Angiography in Acute Pulmonary Embolism : Technique , Interpretation and Future Perspectives",,1
1419819133,8b8211800c55a1cf2cb5b9809294d09bc21b8168,Bronchial Wall Measurements in Patients after Lung Transplantation: Evaluation of the Diagnostic Value for the Diagnosis of Bronchiolitis Obliterans Syndrome,10.1371/journal.pone.0093783,10
1419819133,c1f2f36dc770001c2b6cbd287b7984e225eac117,Interactive lung segmentation in abnormal human and animal chest CT scans.,10.1118/1.4890597,8
1419819133,c20ebcc69b4c426fa0231ce719576ed7ba7b0629,[Lung cancer screening. What have we learnt for the practice so far?].,10.1007/s00117-013-2605-3,2
1419819133,2256b78b8e3a04030c4422db73cbf8d1df417182,Computed Tomography Pulmonary Angiography in Acute Pulmonary Embolism: The Effect of a Computer-assisted Detection Prototype Used as a Concurrent Reader,10.1097/RTI.0b013e3182870b97,14
1419819133,2cfd7ee4cb7564bc3dbfa59480c81841b58d9b35,r ecommendations for the Management of s ubsolid Pulmonary n odules Detected at cT: A Statement from the,,1
1445069528,fbdd91432a4cd3077d88a4ce20a1e7c1bdcbab05,Guidance on Imaging for Invasive Pulmonary Aspergillosis and Mucormycosis: From the Imaging Working Group for the Revision and Update of the Consensus Definitions of Fungal Disease from the EORTC/MSGERC.,10.1093/cid/ciaa1855,18
1445069528,7284993f1815bf7cc15af7dbc735594d33cbabb6,Revision and Update of the Consensus Definitions of Invasive Fungal Disease From the European Organization for Research and Treatment of Cancer and the Mycoses Study Group Education and Research Consortium,10.1093/cid/ciz1008,1077
1445069528,aba3852c4be7f4a4f546db5ad0af8b6a53112ac4,Pleural and peritoneal mesothelioma: Imaging findings on CT and FDG PET/CT,10.1016/J.EJREX.2008.08.004,4
2074975080,1ceeb7043992bab5822a4c537c37646a7b8baed7,Potential of Lesion-to-Fat Elasticity Ratio Measured by Shear Wave Elastography to Reduce Benign Biopsies in BI-RADS 4 Breast Lesions.,10.1002/jum.16192,0
2074975080,1a69398886fc36dfd3d46819aa5000cbbb549cf2,"Abstract PD11-05: Intelligent shear-wave elastography to reduce unnecessary biopsies in breast cancer diagnosis (INSPiRED 002): An international, multicenter analysis",10.1158/1538-7445.sabcs21-pd11-05,0
2074975080,37a282e170103af22fc2ff850385a340c4394760,"The importance of multi-modal imaging and clinical information for humans and AI-based algorithms to classify breast masses (INSPiRED 003): an international, multicenter analysis",10.1007/s00330-021-08519-z,5
2074975080,706796a172d20c4c1696e06c891bcc1a6f4de5e8,"Intelligent multi-modal shear wave elastography to reduce unnecessary biopsies in breast cancer diagnosis (INSPiRED 002): a retrospective, international, multicentre analysis.",10.1016/j.ejca.2022.09.018,2
2074975080,70686c2db88212d610871b007083bcc58876b49d,Musculoskeletal radiologist-level performance by using deep learning for detection of scaphoid fractures on conventional multi-view radiographs of hand and wrist,10.1007/s00330-022-09205-4,2
2074975080,9383b6c11d01db32d3cd3e53f04721d5c10a34f8,"The potential of combined shear wave and strain elastography to reduce unnecessary biopsies in breast cancer diagnostics – An international, multicentre trial",10.1016/j.ejca.2021.11.005,14
2074975080,58f03af16be931f9a56c8499ed30efbb9b9c3592,Deep learning with robustness to missing data: A novel approach to the detection of COVID-19,10.1371/journal.pone.0255301,2
2074975080,5f6c21ae64b9db06da177f44b2d59a0dd6f9c583,How does artificial intelligence in radiology improve efficiency and health outcomes?,10.1007/s00247-021-05114-8,29
2074975080,93e353567bbc7525306a14b6219973d34b084c4e,Artificial intelligence in radiology: 100 commercially available products and their scientific evidence,10.1007/s00330-021-07892-z,108
2074975080,afbdf450023be86a89bbec9dea91f031e2b76cb2,Development and Validation of a Convolutional Neural Network for Automated Detection of Scaphoid Fractures on Conventional Radiographs.,10.1148/RYAI.2021200260,13
2074975080,dc68e0f61994ca0e768584d39c108305287f338a,Cost-effectiveness of artificial intelligence aided vessel occlusion detection in acute stroke: an early health technology assessment,10.1186/s13244-021-01077-4,9
2074975080,1f77425465d8a5dd20e949f9e80aa4da590efbb5,COVID-19 on Chest Radiographs: A Multireader Evaluation of an Artificial Intelligence System,10.1148/radiol.2020201874,139
2074975080,31f7b71202b51458d19599160be61c9052476c29,Erratum: Present Status of Musculoskeletal Radiology in Europe: International Survey by the European Society of Musculoskeletal Radiology (ESSR),10.1055/s-0040-1722564,2
